This data is part of the PALMO: OVERFLOW Machine Learning Airfoil Performance Database generated at the NASA Ames Research Center. 
Documentation on the database creation can be found in NASA TM-2024-XXXXXXX.

Dr. Jason K. Cornelius, Aeromechanics Office, NASA Ames Research Center, September 2024. 

PALMO_Release_V1
---------------------------------------------------------------------------------
Airfoil, %Camber, %Thickness, Reynolds#, Mach#, Alpha, cd, ln(Reynolds#)
3418,3,18,4000000,0.65,-13,0.159615,15.2018049190842
3418,3,18,4000000,0.65,-12,0.141997,15.2018049190842
3418,3,18,4000000,0.65,-11,0.125068,15.2018049190842
3418,3,18,4000000,0.65,-10,0.108409,15.2018049190842
3418,3,18,4000000,0.65,-9,0.094037,15.2018049190842
3418,3,18,4000000,0.65,-8,0.07953,15.2018049190842
3418,3,18,4000000,0.65,-7,0.063987,15.2018049190842
3418,3,18,4000000,0.65,-6,0.051216,15.2018049190842
3418,3,18,4000000,0.65,-5,0.03942,15.2018049190842
3418,3,18,4000000,0.65,-4,0.02982,15.2018049190842
3418,3,18,4000000,0.65,-3,0.022456,15.2018049190842
3418,3,18,4000000,0.65,-2,0.018894,15.2018049190842
3418,3,18,4000000,0.65,-1,0.018432,15.2018049190842
3418,3,18,4000000,0.65,0,0.019364,15.2018049190842
3418,3,18,4000000,0.65,1,0.021553,15.2018049190842
3418,3,18,4000000,0.65,2,0.025353,15.2018049190842
3418,3,18,4000000,0.65,3,0.031538,15.2018049190842
3418,3,18,4000000,0.65,4,0.040128,15.2018049190842
3418,3,18,4000000,0.65,5,0.050414,15.2018049190842
3418,3,18,4000000,0.65,6,0.061963,15.2018049190842
3418,3,18,4000000,0.65,7,0.074489,15.2018049190842
3418,3,18,4000000,0.65,8,0.088292,15.2018049190842
3418,3,18,4000000,0.65,9,0.103146,15.2018049190842
3418,3,18,4000000,0.65,10,0.119077,15.2018049190842
3418,3,18,4000000,0.65,11,0.135903,15.2018049190842
3418,3,18,4000000,0.65,12,0.153827,15.2018049190842
3418,3,18,4000000,0.65,13,0.172919,15.2018049190842
3418,3,18,4000000,0.65,14,0.193167,15.2018049190842
3418,3,18,4000000,0.65,15,0.214489,15.2018049190842
3418,3,18,4000000,0.65,16,0.236781,15.2018049190842
3418,3,18,4000000,0.65,17,0.259958,15.2018049190842
3418,3,18,4000000,0.65,18,0.283917,15.2018049190842
3418,3,18,4000000,0.65,19,0.308653,15.2018049190842
3418,3,18,4000000,0.65,20,0.334075,15.2018049190842
3418,3,18,4000000,0.7,-20,0.31678,15.2018049190842
3418,3,18,4000000,0.7,-19,0.293138,15.2018049190842
3418,3,18,4000000,0.7,-18,0.270218,15.2018049190842
3418,3,18,4000000,0.7,-17,0.248063,15.2018049190842
3418,3,18,4000000,0.7,-16,0.226725,15.2018049190842
3418,3,18,4000000,0.7,-15,0.206228,15.2018049190842
3418,3,18,4000000,0.7,-14,0.186608,15.2018049190842
3418,3,18,4000000,0.7,-13,0.167879,15.2018049190842
3418,3,18,4000000,0.7,-12,0.15007,15.2018049190842
3418,3,18,4000000,0.7,-11,0.133207,15.2018049190842
3418,3,18,4000000,0.7,-10,0.117347,15.2018049190842
3418,3,18,4000000,0.7,-9,0.10185,15.2018049190842
3418,3,18,4000000,0.7,-8,0.088706,15.2018049190842
3418,3,18,4000000,0.7,-7,0.075873,15.2018049190842
3418,3,18,4000000,0.7,-6,0.065026,15.2018049190842
3418,3,18,4000000,0.7,-5,0.054453,15.2018049190842
3418,3,18,4000000,0.7,-4,0.044721,15.2018049190842
3418,3,18,4000000,0.7,-3,0.036627,15.2018049190842
3418,3,18,4000000,0.7,-2,0.028904,15.2018049190842
3418,3,18,4000000,0.7,-1,0.024882,15.2018049190842
3418,3,18,4000000,0.7,0,0.026408,15.2018049190842
3418,3,18,4000000,0.7,1,0.031835,15.2018049190842
3418,3,18,4000000,0.7,2,0.039365,15.2018049190842
3418,3,18,4000000,0.7,3,0.048067,15.2018049190842
3418,3,18,4000000,0.7,4,0.057904,15.2018049190842
3418,3,18,4000000,0.7,5,0.0691,15.2018049190842
3418,3,18,4000000,0.7,6,0.081015,15.2018049190842
3418,3,18,4000000,0.7,7,0.094178,15.2018049190842
3418,3,18,4000000,0.7,8,0.107998,15.2018049190842
3418,3,18,4000000,0.7,9,0.123622,15.2018049190842
3418,3,18,4000000,0.7,10,0.139892,15.2018049190842
3418,3,18,4000000,0.7,11,0.157064,15.2018049190842
3418,3,18,4000000,0.7,12,0.175498,15.2018049190842
3418,3,18,4000000,0.7,13,0.194994,15.2018049190842
3418,3,18,4000000,0.7,14,0.21552,15.2018049190842
3418,3,18,4000000,0.7,15,0.237064,15.2018049190842
3418,3,18,4000000,0.7,16,0.259571,15.2018049190842
3418,3,18,4000000,0.7,17,0.283015,15.2018049190842
3418,3,18,4000000,0.7,18,0.307301,15.2018049190842
3418,3,18,4000000,0.7,19,0.332373,15.2018049190842
3418,3,18,4000000,0.7,20,0.358155,15.2018049190842
3418,3,18,4000000,0.75,-20,0.338822,15.2018049190842
3418,3,18,4000000,0.75,-19,0.312749,15.2018049190842
3418,3,18,4000000,0.75,-18,0.287473,15.2018049190842
3418,3,18,4000000,0.75,-17,0.26325,15.2018049190842
3418,3,18,4000000,0.75,-16,0.240125,15.2018049190842
3418,3,18,4000000,0.75,-15,0.218206,15.2018049190842
3418,3,18,4000000,0.75,-14,0.197691,15.2018049190842
3418,3,18,4000000,0.75,-13,0.178745,15.2018049190842
3418,3,18,4000000,0.75,-12,0.161481,15.2018049190842
3418,3,18,4000000,0.75,-11,0.146132,15.2018049190842
3418,3,18,4000000,0.75,-10,0.132903,15.2018049190842
3418,3,18,4000000,0.75,-9,0.121513,15.2018049190842
3418,3,18,4000000,0.75,-8,0.111552,15.2018049190842
3418,3,18,4000000,0.75,-7,0.102818,15.2018049190842
3418,3,18,4000000,0.75,-6,0.09587,15.2018049190842
3418,3,18,4000000,0.75,-5,0.093401,15.2018049190842
3418,3,18,4000000,0.75,-4,0.093151,15.2018049190842
3418,3,18,4000000,0.75,-3,0.085521,15.2018049190842
3418,3,18,4000000,0.75,-2,0.070369,15.2018049190842
3418,3,18,4000000,0.75,-1,0.056973,15.2018049190842
3418,3,18,4000000,0.75,0,0.052267,15.2018049190842
3418,3,18,4000000,0.75,1,0.051917,15.2018049190842
3418,3,18,4000000,0.75,2,0.055957,15.2018049190842
3418,3,18,4000000,0.75,3,0.063526,15.2018049190842
3418,3,18,4000000,0.75,4,0.073524,15.2018049190842
3418,3,18,4000000,0.75,5,0.084964,15.2018049190842
3418,3,18,4000000,0.75,6,0.097661,15.2018049190842
3418,3,18,4000000,0.75,7,0.11155,15.2018049190842
3418,3,18,4000000,0.75,8,0.126608,15.2018049190842
3418,3,18,4000000,0.75,9,0.142806,15.2018049190842
3418,3,18,4000000,0.75,10,0.160133,15.2018049190842
3418,3,18,4000000,0.75,11,0.178561,15.2018049190842
3418,3,18,4000000,0.75,12,0.198068,15.2018049190842
3418,3,18,4000000,0.75,13,0.218632,15.2018049190842
3418,3,18,4000000,0.75,14,0.24021,15.2018049190842
3418,3,18,4000000,0.75,15,0.262763,15.2018049190842
3418,3,18,4000000,0.75,16,0.286252,15.2018049190842
3418,3,18,4000000,0.75,17,0.310613,15.2018049190842
3418,3,18,4000000,0.75,18,0.335813,15.2018049190842
3418,3,18,4000000,0.75,19,0.361789,15.2018049190842
3418,3,18,4000000,0.75,20,0.388435,15.2018049190842
3418,3,18,4000000,0.8,-20,0.381671,15.2018049190842
3418,3,18,4000000,0.8,-19,0.354715,15.2018049190842
3418,3,18,4000000,0.8,-18,0.32883,15.2018049190842
3418,3,18,4000000,0.8,-17,0.304178,15.2018049190842
3418,3,18,4000000,0.8,-16,0.280885,15.2018049190842
3418,3,18,4000000,0.8,-15,0.259117,15.2018049190842
3418,3,18,4000000,0.8,-14,0.239013,15.2018049190842
3418,3,18,4000000,0.8,-13,0.220714,15.2018049190842
3418,3,18,4000000,0.8,-12,0.204449,15.2018049190842
3418,3,18,4000000,0.8,-11,0.19019,15.2018049190842
3418,3,18,4000000,0.8,-10,0.177622,15.2018049190842
3418,3,18,4000000,0.8,-9,0.166392,15.2018049190842
3418,3,18,4000000,0.8,-8,0.156224,15.2018049190842
3418,3,18,4000000,0.8,-7,0.14695,15.2018049190842
3418,3,18,4000000,0.8,-6,0.138437,15.2018049190842
3418,3,18,4000000,0.8,-5,0.130555,15.2018049190842
3418,3,18,4000000,0.8,-4,0.123213,15.2018049190842
3418,3,18,4000000,0.8,-3,0.116285,15.2018049190842
3418,3,18,4000000,0.8,-2,0.109661,15.2018049190842
3418,3,18,4000000,0.8,-1,0.103233,15.2018049190842
3418,3,18,4000000,0.8,0,0.09677,15.2018049190842
3418,3,18,4000000,0.8,1,0.090438,15.2018049190842
3418,3,18,4000000,0.8,2,0.084934,15.2018049190842
3418,3,18,4000000,0.8,3,0.082787,15.2018049190842
3418,3,18,4000000,0.8,4,0.088683,15.2018049190842
3418,3,18,4000000,0.8,5,0.100179,15.2018049190842
3418,3,18,4000000,0.8,6,0.114147,15.2018049190842
3418,3,18,4000000,0.8,7,0.129805,15.2018049190842
3418,3,18,4000000,0.8,8,0.146891,15.2018049190842
3418,3,18,4000000,0.8,9,0.165292,15.2018049190842
3418,3,18,4000000,0.8,10,0.184931,15.2018049190842
3418,3,18,4000000,0.8,11,0.205689,15.2018049190842
3418,3,18,4000000,0.8,12,0.227412,15.2018049190842
3418,3,18,4000000,0.8,13,0.25004,15.2018049190842
3418,3,18,4000000,0.8,14,0.273571,15.2018049190842
3418,3,18,4000000,0.8,15,0.297974,15.2018049190842
3418,3,18,4000000,0.8,16,0.323238,15.2018049190842
3418,3,18,4000000,0.8,17,0.349313,15.2018049190842
3418,3,18,4000000,0.8,18,0.376128,15.2018049190842
3418,3,18,4000000,0.8,19,0.403655,15.2018049190842
3418,3,18,4000000,0.8,20,0.431761,15.2018049190842
3418,3,18,4000000,0.85,-20,0.463326,15.2018049190842
3418,3,18,4000000,0.85,-19,0.432942,15.2018049190842
3418,3,18,4000000,0.85,-18,0.403853,15.2018049190842
3418,3,18,4000000,0.85,-17,0.376208,15.2018049190842
3418,3,18,4000000,0.85,-16,0.350165,15.2018049190842
3418,3,18,4000000,0.85,-15,0.325877,15.2018049190842
3418,3,18,4000000,0.85,-14,0.303456,15.2018049190842
3418,3,18,4000000,0.85,-13,0.283102,15.2018049190842
3418,3,18,4000000,0.85,-12,0.264992,15.2018049190842
3418,3,18,4000000,0.85,-11,0.248993,15.2018049190842
3418,3,18,4000000,0.85,-10,0.234834,15.2018049190842
3418,3,18,4000000,0.85,-9,0.222047,15.2018049190842
3418,3,18,4000000,0.85,-8,0.210409,15.2018049190842
3418,3,18,4000000,0.85,-7,0.199792,15.2018049190842
3418,3,18,4000000,0.85,-6,0.190191,15.2018049190842
3418,3,18,4000000,0.85,-5,0.181628,15.2018049190842
3418,3,18,4000000,0.85,-4,0.174118,15.2018049190842
3418,3,18,4000000,0.85,-3,0.167063,15.2018049190842
3418,3,18,4000000,0.85,-2,0.160536,15.2018049190842
3418,3,18,4000000,0.85,-1,0.154264,15.2018049190842
3418,3,18,4000000,0.85,0,0.147775,15.2018049190842
3418,3,18,4000000,0.85,1,0.141257,15.2018049190842
3418,3,18,4000000,0.85,2,0.135277,15.2018049190842
3418,3,18,4000000,0.85,3,0.130847,15.2018049190842
3418,3,18,4000000,0.85,4,0.128985,15.2018049190842
3418,3,18,4000000,0.85,5,0.13072,15.2018049190842
3418,3,18,4000000,0.85,6,0.13787,15.2018049190842
3418,3,18,4000000,0.85,7,0.161764,15.2018049190842
3418,3,18,4000000,0.85,8,0.186534,15.2018049190842
3418,3,18,4000000,0.85,9,0.212023,15.2018049190842
3418,3,18,4000000,0.85,10,0.238463,15.2018049190842
3418,3,18,4000000,0.85,11,0.265683,15.2018049190842
3418,3,18,4000000,0.85,12,0.29364,15.2018049190842
3418,3,18,4000000,0.85,13,0.322219,15.2018049190842
3418,3,18,4000000,0.85,14,0.351165,15.2018049190842
3418,3,18,4000000,0.85,15,0.380547,15.2018049190842
3418,3,18,4000000,0.85,16,0.410124,15.2018049190842
3418,3,18,4000000,0.85,17,0.439815,15.2018049190842
3418,3,18,4000000,0.85,18,0.469762,15.2018049190842
3418,3,18,4000000,0.85,19,0.499581,15.2018049190842
3418,3,18,4000000,0.85,20,0.529712,15.2018049190842
3418,3,18,4000000,0.9,-20,0.671268,15.2018049190842
3418,3,18,4000000,0.9,-19,0.633069,15.2018049190842
3418,3,18,4000000,0.9,-18,0.595999,15.2018049190842
3418,3,18,4000000,0.9,-17,0.560176,15.2018049190842
3418,3,18,4000000,0.9,-16,0.525774,15.2018049190842
3418,3,18,4000000,0.9,-15,0.492918,15.2018049190842
3418,3,18,4000000,0.9,-14,0.461766,15.2018049190842
3418,3,18,4000000,0.9,-13,0.432528,15.2018049190842
3418,3,18,4000000,0.9,-12,0.405278,15.2018049190842
3418,3,18,4000000,0.9,-11,0.379973,15.2018049190842
3418,3,18,4000000,0.9,-10,0.356559,15.2018049190842
3418,3,18,4000000,0.9,-9,0.335017,15.2018049190842
3418,3,18,4000000,0.9,-8,0.315363,15.2018049190842
3418,3,18,4000000,0.9,-7,0.297625,15.2018049190842
3418,3,18,4000000,0.9,-6,0.281809,15.2018049190842
3418,3,18,4000000,0.9,-5,0.267904,15.2018049190842
3418,3,18,4000000,0.9,-4,0.255907,15.2018049190842
3418,3,18,4000000,0.9,-3,0.245899,15.2018049190842
3418,3,18,4000000,0.9,-2,0.237993,15.2018049190842
3418,3,18,4000000,0.9,-1,0.232299,15.2018049190842
3418,3,18,4000000,0.9,0,0.228917,15.2018049190842
3418,3,18,4000000,0.9,1,0.22794,15.2018049190842
3418,3,18,4000000,0.9,2,0.229467,15.2018049190842
3418,3,18,4000000,0.9,3,0.23358,15.2018049190842
3418,3,18,4000000,0.9,4,0.240361,15.2018049190842
3418,3,18,4000000,0.9,5,0.249906,15.2018049190842
3418,3,18,4000000,0.9,6,0.262377,15.2018049190842
3418,3,18,4000000,0.9,7,0.278296,15.2018049190842
3418,3,18,4000000,0.9,8,0.298974,15.2018049190842
3418,3,18,4000000,0.9,9,0.327317,15.2018049190842
3418,3,18,4000000,0.9,10,0.356731,15.2018049190842
3418,3,18,4000000,0.9,11,0.387604,15.2018049190842
3418,3,18,4000000,0.9,12,0.419881,15.2018049190842
3418,3,18,4000000,0.9,13,0.453435,15.2018049190842
3418,3,18,4000000,0.9,14,0.488185,15.2018049190842
3418,3,18,4000000,0.9,15,0.524048,15.2018049190842
3418,3,18,4000000,0.9,16,0.560905,15.2018049190842
3418,3,18,4000000,0.9,17,0.598679,15.2018049190842
3418,3,18,4000000,0.9,18,0.637293,15.2018049190842
3418,3,18,4000000,0.9,19,0.676668,15.2018049190842
3418,3,18,4000000,0.9,20,0.716693,15.2018049190842
3418,3,18,8000000,0.25,-20,0.258168,15.8949520996441
3418,3,18,8000000,0.25,-19,0.239114,15.8949520996441
3418,3,18,8000000,0.25,-18,0.220396,15.8949520996441
3418,3,18,8000000,0.25,-17,0.201794,15.8949520996441
3418,3,18,8000000,0.25,-16,0.183442,15.8949520996441
3418,3,18,8000000,0.25,-15,0.164941,15.8949520996441
3418,3,18,8000000,0.25,-14,0.145247,15.8949520996441
3418,3,18,8000000,0.25,-13,0.124328,15.8949520996441
3418,3,18,8000000,0.25,-12,0.095106,15.8949520996441
3418,3,18,8000000,0.25,-11,0.044507,15.8949520996441
3418,3,18,8000000,0.25,-10,0.031588,15.8949520996441
3418,3,18,8000000,0.25,-9,0.025124,15.8949520996441
3418,3,18,8000000,0.25,-8,0.020756,15.8949520996441
3418,3,18,8000000,0.25,-7,0.017553,15.8949520996441
3418,3,18,8000000,0.25,-6,0.015132,15.8949520996441
3418,3,18,8000000,0.25,-5,0.013315,15.8949520996441
3418,3,18,8000000,0.25,-4,0.011995,15.8949520996441
3418,3,18,8000000,0.25,-3,0.011106,15.8949520996441
3418,3,18,8000000,0.25,-2,0.010607,15.8949520996441
3418,3,18,8000000,0.25,-1,0.010473,15.8949520996441
3418,3,18,8000000,0.25,0,0.010695,15.8949520996441
3418,3,18,8000000,0.25,1,0.011277,15.8949520996441
3418,3,18,8000000,0.25,2,0.012238,15.8949520996441
3418,3,18,8000000,0.25,3,0.01361,15.8949520996441
3418,3,18,8000000,0.25,4,0.015448,15.8949520996441
3418,3,18,8000000,0.25,5,0.017829,15.8949520996441
3418,3,18,8000000,0.25,6,0.02087,15.8949520996441
3418,3,18,8000000,0.25,7,0.02474,15.8949520996441
3418,3,18,8000000,0.25,8,0.029666,15.8949520996441
3418,3,18,8000000,0.25,9,0.035961,15.8949520996441
3418,3,18,8000000,0.25,10,0.043995,15.8949520996441
3418,3,18,8000000,0.25,11,0.054118,15.8949520996441
3418,3,18,8000000,0.25,12,0.066425,15.8949520996441
3418,3,18,8000000,0.25,13,0.080672,15.8949520996441
3418,3,18,8000000,0.25,14,0.09657,15.8949520996441
3418,3,18,8000000,0.25,15,0.114046,15.8949520996441
3418,3,18,8000000,0.25,16,0.133224,15.8949520996441
3418,3,18,8000000,0.25,17,0.15429,15.8949520996441
3418,3,18,8000000,0.25,18,0.177385,15.8949520996441
3418,3,18,8000000,0.25,19,0.202583,15.8949520996441
3418,3,18,8000000,0.25,20,0.229732,15.8949520996441
3418,3,18,8000000,0.35,-20,0.262323,15.8949520996441
3418,3,18,8000000,0.35,-19,0.242904,15.8949520996441
3418,3,18,8000000,0.35,-18,0.223835,15.8949520996441
3418,3,18,8000000,0.35,-17,0.205113,15.8949520996441
3418,3,18,8000000,0.35,-16,0.186571,15.8949520996441
3418,3,18,8000000,0.35,-15,0.16793,15.8949520996441
3418,3,18,8000000,0.35,-14,0.148856,15.8949520996441
3418,3,18,8000000,0.35,-13,0.128179,15.8949520996441
3418,3,18,8000000,0.35,-12,0.104524,15.8949520996441
3418,3,18,8000000,0.35,-11,0.067921,15.8949520996441
3418,3,18,8000000,0.35,-10,0.037595,15.8949520996441
3418,3,18,8000000,0.35,-9,0.028219,15.8949520996441
3418,3,18,8000000,0.35,-8,0.022789,15.8949520996441
3418,3,18,8000000,0.35,-7,0.019031,15.8949520996441
3418,3,18,8000000,0.35,-6,0.016284,15.8949520996441
3418,3,18,8000000,0.35,-5,0.01426,15.8949520996441
3418,3,18,8000000,0.35,-4,0.012807,15.8949520996441
3418,3,18,8000000,0.35,-3,0.011842,15.8949520996441
3418,3,18,8000000,0.35,-2,0.011312,15.8949520996441
3418,3,18,8000000,0.35,-1,0.011187,15.8949520996441
3418,3,18,8000000,0.35,0,0.01146,15.8949520996441
3418,3,18,8000000,0.35,1,0.012137,15.8949520996441
3418,3,18,8000000,0.35,2,0.013247,15.8949520996441
3418,3,18,8000000,0.35,3,0.014833,15.8949520996441
3418,3,18,8000000,0.35,4,0.01697,15.8949520996441
3418,3,18,8000000,0.35,5,0.019765,15.8949520996441
3418,3,18,8000000,0.35,6,0.023381,15.8949520996441
3418,3,18,8000000,0.35,7,0.02804,15.8949520996441
3418,3,18,8000000,0.35,8,0.034033,15.8949520996441
3418,3,18,8000000,0.35,9,0.041705,15.8949520996441
3418,3,18,8000000,0.35,10,0.051364,15.8949520996441
3418,3,18,8000000,0.35,11,0.063072,15.8949520996441
3418,3,18,8000000,0.35,12,0.076612,15.8949520996441
3418,3,18,8000000,0.35,13,0.091691,15.8949520996441
3418,3,18,8000000,0.35,14,0.108225,15.8949520996441
3418,3,18,8000000,0.35,15,0.126304,15.8949520996441
3418,3,18,8000000,0.35,16,0.14608,15.8949520996441
3418,3,18,8000000,0.35,17,0.16768,15.8949520996441
3418,3,18,8000000,0.35,18,0.191166,15.8949520996441
3418,3,18,8000000,0.35,19,0.216519,15.8949520996441
3418,3,18,8000000,0.35,20,0.243531,15.8949520996441
3418,3,18,8000000,0.45,-20,0.269985,15.8949520996441
3418,3,18,8000000,0.45,-19,0.250006,15.8949520996441
3418,3,18,8000000,0.45,-18,0.230455,15.8949520996441
3418,3,18,8000000,0.45,-17,0.211352,15.8949520996441
3418,3,18,8000000,0.45,-16,0.192589,15.8949520996441
3418,3,18,8000000,0.45,-15,0.173918,15.8949520996441
3418,3,18,8000000,0.45,-14,0.155167,15.8949520996441
3418,3,18,8000000,0.45,-13,0.136228,15.8949520996441
3418,3,18,8000000,0.45,-12,0.116124,15.8949520996441
3418,3,18,8000000,0.45,-11,0.092492,15.8949520996441
3418,3,18,8000000,0.45,-10,0.061858,15.8949520996441
3418,3,18,8000000,0.45,-9,0.036805,15.8949520996441
3418,3,18,8000000,0.45,-8,0.027301,15.8949520996441
3418,3,18,8000000,0.45,-7,0.021977,15.8949520996441
3418,3,18,8000000,0.45,-6,0.018427,15.8949520996441
3418,3,18,8000000,0.45,-5,0.01594,15.8949520996441
3418,3,18,8000000,0.45,-4,0.014206,15.8949520996441
3418,3,18,8000000,0.45,-3,0.01308,15.8949520996441
3418,3,18,8000000,0.45,-2,0.012478,15.8949520996441
3418,3,18,8000000,0.45,-1,0.012361,15.8949520996441
3418,3,18,8000000,0.45,0,0.012717,15.8949520996441
3418,3,18,8000000,0.45,1,0.013562,15.8949520996441
3418,3,18,8000000,0.45,2,0.014936,15.8949520996441
3418,3,18,8000000,0.45,3,0.016913,15.8949520996441
3418,3,18,8000000,0.45,4,0.019604,15.8949520996441
3418,3,18,8000000,0.45,5,0.02318,15.8949520996441
3418,3,18,8000000,0.45,6,0.027874,15.8949520996441
3418,3,18,8000000,0.45,7,0.033988,15.8949520996441
3418,3,18,8000000,0.45,8,0.041839,15.8949520996441
3418,3,18,8000000,0.45,9,0.05164,15.8949520996441
3418,3,18,8000000,0.45,10,0.063324,15.8949520996441
3418,3,18,8000000,0.45,11,0.076622,15.8949520996441
3418,3,18,8000000,0.45,12,0.09134,15.8949520996441
3418,3,18,8000000,0.45,13,0.107439,15.8949520996441
3418,3,18,8000000,0.45,14,0.125008,15.8949520996441
3418,3,18,8000000,0.45,15,0.144161,15.8949520996441
3418,3,18,8000000,0.45,16,0.164984,15.8949520996441
3418,3,18,8000000,0.45,17,0.187521,15.8949520996441
3418,3,18,8000000,0.45,18,0.211718,15.8949520996441
3418,3,18,8000000,0.45,19,0.237438,15.8949520996441
3418,3,18,8000000,0.45,20,0.264366,15.8949520996441
3418,3,18,8000000,0.55,-20,0.282148,15.8949520996441
3418,3,18,8000000,0.55,-19,0.261234,15.8949520996441
3418,3,18,8000000,0.55,-18,0.24091,15.8949520996441
3418,3,18,8000000,0.55,-17,0.221157,15.8949520996441
3418,3,18,8000000,0.55,-16,0.201884,15.8949520996441
3418,3,18,8000000,0.55,-15,0.183028,15.8949520996441
3418,3,18,8000000,0.55,-14,0.164558,15.8949520996441
3418,3,18,8000000,0.55,-13,0.146283,15.8949520996441
3418,3,18,8000000,0.55,-12,0.127842,15.8949520996441
3418,3,18,8000000,0.55,-11,0.108791,15.8949520996441
3418,3,18,8000000,0.55,-10,0.090384,15.8949520996441
3418,3,18,8000000,0.55,-9,0.068633,15.8949520996441
3418,3,18,8000000,0.55,-8,0.04862,15.8949520996441
3418,3,18,8000000,0.55,-7,0.033216,15.8949520996441
3418,3,18,8000000,0.55,-6,0.024102,15.8949520996441
3418,3,18,8000000,0.55,-5,0.019346,15.8949520996441
3418,3,18,8000000,0.55,-4,0.01673,15.8949520996441
3418,3,18,8000000,0.55,-3,0.01519,15.8949520996441
3418,3,18,8000000,0.55,-2,0.014418,15.8949520996441
3418,3,18,8000000,0.55,-1,0.014306,15.8949520996441
3418,3,18,8000000,0.55,0,0.014826,15.8949520996441
3418,3,18,8000000,0.55,1,0.016008,15.8949520996441
3418,3,18,8000000,0.55,2,0.017928,15.8949520996441
3418,3,18,8000000,0.55,3,0.020725,15.8949520996441
3418,3,18,8000000,0.55,4,0.024609,15.8949520996441
3418,3,18,8000000,0.55,5,0.029853,15.8949520996441
3418,3,18,8000000,0.55,6,0.036762,15.8949520996441
3418,3,18,8000000,0.55,7,0.045532,15.8949520996441
3418,3,18,8000000,0.55,8,0.056112,15.8949520996441
3418,3,18,8000000,0.55,9,0.068255,15.8949520996441
3418,3,18,8000000,0.55,10,0.081776,15.8949520996441
3418,3,18,8000000,0.55,11,0.096631,15.8949520996441
3418,3,18,8000000,0.55,12,0.112865,15.8949520996441
3418,3,18,8000000,0.55,13,0.13057,15.8949520996441
3418,3,18,8000000,0.55,14,0.149833,15.8949520996441
3418,3,18,8000000,0.55,15,0.170672,15.8949520996441
3418,3,18,8000000,0.55,16,0.193043,15.8949520996441
3418,3,18,8000000,0.55,17,0.216773,15.8949520996441
3418,3,18,8000000,0.55,18,0.241624,15.8949520996441
3418,3,18,8000000,0.55,19,0.267361,15.8949520996441
3418,3,18,8000000,0.55,20,0.293771,15.8949520996441
3418,3,18,8000000,0.65,-20,0.302197,15.8949520996441
