This data is part of the PALMO: OVERFLOW Machine Learning Airfoil Performance Database generated at the NASA Ames Research Center. 
Documentation on the database creation can be found in NASA TM-2024-XXXXXXX.

Dr. Jason K. Cornelius, Aeromechanics Office, NASA Ames Research Center, September 2024. 

PALMO_Release_V1
---------------------------------------------------------------------------------
Airfoil, %Camber, %Thickness, Reynolds#, Mach#, Alpha, cm, ln(Reynolds#)
6,0,6,125000,0.25,4,0.001298,11.7360690162844
6,0,6,125000,0.25,5,0.002443,11.7360690162844
6,0,6,125000,0.25,6,0.004428,11.7360690162844
6,0,6,125000,0.25,7,-0.009605,11.7360690162844
6,0,6,125000,0.25,8,-0.04638,11.7360690162844
6,0,6,125000,0.25,9,-0.071187,11.7360690162844
6,0,6,125000,0.25,10,-0.081965,11.7360690162844
6,0,6,125000,0.25,11,-0.087866,11.7360690162844
6,0,6,125000,0.25,12,-0.093005,11.7360690162844
6,0,6,125000,0.25,13,-0.09741,11.7360690162844
6,0,6,125000,0.25,14,-0.100716,11.7360690162844
6,0,6,125000,0.25,15,-0.104287,11.7360690162844
6,0,6,125000,0.25,16,-0.10743,11.7360690162844
6,0,6,125000,0.25,17,-0.110793,11.7360690162844
6,0,6,125000,0.25,18,-0.114171,11.7360690162844
6,0,6,125000,0.25,19,-0.117603,11.7360690162844
6,0,6,125000,0.25,20,-0.121146,11.7360690162844
6,0,6,125000,0.35,-20,0.123021,11.7360690162844
6,0,6,125000,0.35,-19,0.119171,11.7360690162844
6,0,6,125000,0.35,-18,0.115436,11.7360690162844
6,0,6,125000,0.35,-17,0.111771,11.7360690162844
6,0,6,125000,0.35,-16,0.108195,11.7360690162844
6,0,6,125000,0.35,-15,0.104586,11.7360690162844
6,0,6,125000,0.35,-14,0.100803,11.7360690162844
6,0,6,125000,0.35,-13,0.097035,11.7360690162844
6,0,6,125000,0.35,-12,0.092487,11.7360690162844
6,0,6,125000,0.35,-11,0.087208,11.7360690162844
6,0,6,125000,0.35,-10,0.080486,11.7360690162844
6,0,6,125000,0.35,-9,0.070682,11.7360690162844
6,0,6,125000,0.35,-8,0.051625,11.7360690162844
6,0,6,125000,0.35,-7,0.013885,11.7360690162844
6,0,6,125000,0.35,-6,-0.005235,11.7360690162844
6,0,6,125000,0.35,-5,-0.003855,11.7360690162844
6,0,6,125000,0.35,-4,-0.002222,11.7360690162844
6,0,6,125000,0.35,-3,-0.001282,11.7360690162844
6,0,6,125000,0.35,-2,-0.000739,11.7360690162844
6,0,6,125000,0.35,-1,-0.000391,11.7360690162844
6,0,6,125000,0.35,0,-0.00013,11.7360690162844
6,0,6,125000,0.35,1,0.000131,11.7360690162844
6,0,6,125000,0.35,2,0.00048,11.7360690162844
6,0,6,125000,0.35,3,0.001023,11.7360690162844
6,0,6,125000,0.35,4,0.001963,11.7360690162844
6,0,6,125000,0.35,5,0.003597,11.7360690162844
6,0,6,125000,0.35,6,0.004367,11.7360690162844
6,0,6,125000,0.35,7,-0.011638,11.7360690162844
6,0,6,125000,0.35,8,-0.050383,11.7360690162844
6,0,6,125000,0.35,9,-0.069991,11.7360690162844
6,0,6,125000,0.35,10,-0.080954,11.7360690162844
6,0,6,125000,0.35,11,-0.087004,11.7360690162844
6,0,6,125000,0.35,12,-0.092168,11.7360690162844
6,0,6,125000,0.35,13,-0.096569,11.7360690162844
6,0,6,125000,0.35,14,-0.10063,11.7360690162844
6,0,6,125000,0.35,15,-0.10428,11.7360690162844
6,0,6,125000,0.35,16,-0.10787,11.7360690162844
6,0,6,125000,0.35,17,-0.111446,11.7360690162844
6,0,6,125000,0.35,18,-0.115069,11.7360690162844
6,0,6,125000,0.35,19,-0.118764,11.7360690162844
6,0,6,125000,0.35,20,-0.122548,11.7360690162844
6,0,6,125000,0.45,-20,0.126094,11.7360690162844
6,0,6,125000,0.45,-19,0.121803,11.7360690162844
6,0,6,125000,0.45,-18,0.117995,11.7360690162844
6,0,6,125000,0.45,-17,0.113565,11.7360690162844
6,0,6,125000,0.45,-16,0.109892,11.7360690162844
6,0,6,125000,0.45,-15,0.105688,11.7360690162844
6,0,6,125000,0.45,-14,0.101514,11.7360690162844
6,0,6,125000,0.45,-13,0.097295,11.7360690162844
6,0,6,125000,0.45,-12,0.092435,11.7360690162844
6,0,6,125000,0.45,-11,0.086854,11.7360690162844
6,0,6,125000,0.45,-10,0.079313,11.7360690162844
6,0,6,125000,0.45,-9,0.069721,11.7360690162844
6,0,6,125000,0.45,-8,0.052241,11.7360690162844
6,0,6,125000,0.45,-7,0.018232,11.7360690162844
6,0,6,125000,0.45,-6,-0.0046,11.7360690162844
6,0,6,125000,0.45,-5,-0.005513,11.7360690162844
6,0,6,125000,0.45,-4,-0.003223,11.7360690162844
6,0,6,125000,0.45,-3,-0.001794,11.7360690162844
6,0,6,125000,0.45,-2,-0.000966,11.7360690162844
6,0,6,125000,0.45,-1,-0.00047,11.7360690162844
6,0,6,125000,0.45,0,-0.000121,11.7360690162844
6,0,6,125000,0.45,1,0.000227,11.7360690162844
6,0,6,125000,0.45,2,0.000722,11.7360690162844
6,0,6,125000,0.45,3,0.001547,11.7360690162844
6,0,6,125000,0.45,4,0.00298,11.7360690162844
6,0,6,125000,0.45,5,0.005277,11.7360690162844
6,0,6,125000,0.45,6,0.003917,11.7360690162844
6,0,6,125000,0.45,7,-0.021875,11.7360690162844
6,0,6,125000,0.45,8,-0.053148,11.7360690162844
6,0,6,125000,0.45,9,-0.068683,11.7360690162844
6,0,6,125000,0.45,10,-0.08001,11.7360690162844
6,0,6,125000,0.45,11,-0.086567,11.7360690162844
6,0,6,125000,0.45,12,-0.09231,11.7360690162844
6,0,6,125000,0.45,13,-0.096997,11.7360690162844
6,0,6,125000,0.45,14,-0.101418,11.7360690162844
6,0,6,125000,0.45,15,-0.105278,11.7360690162844
6,0,6,125000,0.45,16,-0.109599,11.7360690162844
6,0,6,125000,0.45,17,-0.113198,11.7360690162844
6,0,6,125000,0.45,18,-0.11761,11.7360690162844
6,0,6,125000,0.45,19,-0.121417,11.7360690162844
6,0,6,125000,0.45,20,-0.125482,11.7360690162844
6,0,6,125000,0.55,-20,0.134072,11.7360690162844
6,0,6,125000,0.55,-19,0.127566,11.7360690162844
6,0,6,125000,0.55,-18,0.122812,11.7360690162844
6,0,6,125000,0.55,-17,0.118096,11.7360690162844
6,0,6,125000,0.55,-16,0.113398,11.7360690162844
6,0,6,125000,0.55,-15,0.108679,11.7360690162844
6,0,6,125000,0.55,-14,0.103875,11.7360690162844
6,0,6,125000,0.55,-13,0.098884,11.7360690162844
6,0,6,125000,0.55,-12,0.093493,11.7360690162844
6,0,6,125000,0.55,-11,0.087374,11.7360690162844
6,0,6,125000,0.55,-10,0.079928,11.7360690162844
6,0,6,125000,0.55,-9,0.069435,11.7360690162844
6,0,6,125000,0.55,-8,0.056482,11.7360690162844
6,0,6,125000,0.55,-7,0.02913,11.7360690162844
6,0,6,125000,0.55,-6,-0.001609,11.7360690162844
6,0,6,125000,0.55,-5,-0.007892,11.7360690162844
6,0,6,125000,0.55,-4,-0.005208,11.7360690162844
6,0,6,125000,0.55,-3,-0.002669,11.7360690162844
6,0,6,125000,0.55,-2,-0.00133,11.7360690162844
6,0,6,125000,0.55,-1,-0.000595,11.7360690162844
6,0,6,125000,0.55,0,-0.000117,11.7360690162844
6,0,6,125000,0.55,1,0.000361,11.7360690162844
6,0,6,125000,0.55,2,0.001095,11.7360690162844
6,0,6,125000,0.55,3,0.002438,11.7360690162844
6,0,6,125000,0.55,4,0.004985,11.7360690162844
6,0,6,125000,0.55,5,0.007666,11.7360690162844
6,0,6,125000,0.55,6,0.000631,11.7360690162844
6,0,6,125000,0.55,7,-0.03152,11.7360690162844
6,0,6,125000,0.55,8,-0.057401,11.7360690162844
6,0,6,125000,0.55,9,-0.070202,11.7360690162844
6,0,6,125000,0.55,10,-0.07985,11.7360690162844
6,0,6,125000,0.55,11,-0.087117,11.7360690162844
6,0,6,125000,0.55,12,-0.093259,11.7360690162844
6,0,6,125000,0.55,13,-0.098667,11.7360690162844
6,0,6,125000,0.55,14,-0.103635,11.7360690162844
6,0,6,125000,0.55,15,-0.108382,11.7360690162844
6,0,6,125000,0.55,16,-0.11306,11.7360690162844
6,0,6,125000,0.55,17,-0.117714,11.7360690162844
6,0,6,125000,0.55,18,-0.124984,11.7360690162844
6,0,6,125000,0.55,19,-0.130805,11.7360690162844
6,0,6,125000,0.55,20,-0.135702,11.7360690162844
6,0,6,125000,0.65,-20,0.144661,11.7360690162844
6,0,6,125000,0.65,-19,0.138959,11.7360690162844
6,0,6,125000,0.65,-18,0.13324,11.7360690162844
6,0,6,125000,0.65,-17,0.127484,11.7360690162844
6,0,6,125000,0.65,-16,0.121653,11.7360690162844
6,0,6,125000,0.65,-15,0.115775,11.7360690162844
6,0,6,125000,0.65,-14,0.109783,11.7360690162844
6,0,6,125000,0.65,-13,0.103581,11.7360690162844
6,0,6,125000,0.65,-12,0.097028,11.7360690162844
6,0,6,125000,0.65,-11,0.089887,11.7360690162844
6,0,6,125000,0.65,-10,0.08173,11.7360690162844
6,0,6,125000,0.65,-9,0.071082,11.7360690162844
6,0,6,125000,0.65,-8,0.059067,11.7360690162844
6,0,6,125000,0.65,-7,0.039064,11.7360690162844
6,0,6,125000,0.65,-6,0.011628,11.7360690162844
6,0,6,125000,0.65,-5,-0.010015,11.7360690162844
6,0,6,125000,0.65,-4,-0.010684,11.7360690162844
6,0,6,125000,0.65,-3,-0.005162,11.7360690162844
6,0,6,125000,0.65,-2,-0.002054,11.7360690162844
6,0,6,125000,0.65,-1,-0.000752,11.7360690162844
6,0,6,125000,0.65,0,-0.000115,11.7360690162844
6,0,6,125000,0.65,1,0.000522,11.7360690162844
6,0,6,125000,0.65,2,0.00183,11.7360690162844
6,0,6,125000,0.65,3,0.004951,11.7360690162844
6,0,6,125000,0.65,4,0.010479,11.7360690162844
6,0,6,125000,0.65,5,0.00977,11.7360690162844
6,0,6,125000,0.65,6,-0.011293,11.7360690162844
6,0,6,125000,0.65,7,-0.039072,11.7360690162844
6,0,6,125000,0.65,8,-0.059301,11.7360690162844
6,0,6,125000,0.65,9,-0.072228,11.7360690162844
6,0,6,125000,0.65,10,-0.081347,11.7360690162844
6,0,6,125000,0.65,11,-0.089571,11.7360690162844
6,0,6,125000,0.65,12,-0.096737,11.7360690162844
6,0,6,125000,0.65,13,-0.103289,11.7360690162844
6,0,6,125000,0.65,14,-0.109467,11.7360690162844
6,0,6,125000,0.65,15,-0.115415,11.7360690162844
6,0,6,125000,0.65,16,-0.121243,11.7360690162844
6,0,6,125000,0.65,17,-0.127024,11.7360690162844
6,0,6,125000,0.65,18,-0.132776,11.7360690162844
6,0,6,125000,0.65,19,-0.138489,11.7360690162844
6,0,6,125000,0.65,20,-0.144184,11.7360690162844
6,0,6,125000,0.7,-20,0.155561,11.7360690162844
6,0,6,125000,0.7,-19,0.149169,11.7360690162844
6,0,6,125000,0.7,-18,0.142704,11.7360690162844
6,0,6,125000,0.7,-17,0.136165,11.7360690162844
6,0,6,125000,0.7,-16,0.129528,11.7360690162844
6,0,6,125000,0.7,-15,0.122741,11.7360690162844
6,0,6,125000,0.7,-14,0.115752,11.7360690162844
6,0,6,125000,0.7,-13,0.108531,11.7360690162844
6,0,6,125000,0.7,-12,0.100957,11.7360690162844
6,0,6,125000,0.7,-11,0.092845,11.7360690162844
6,0,6,125000,0.7,-10,0.083845,11.7360690162844
6,0,6,125000,0.7,-9,0.07325,11.7360690162844
6,0,6,125000,0.7,-8,0.060858,11.7360690162844
6,0,6,125000,0.7,-7,0.04417,11.7360690162844
6,0,6,125000,0.7,-6,0.020127,11.7360690162844
6,0,6,125000,0.7,-5,-0.005924,11.7360690162844
6,0,6,125000,0.7,-4,-0.015032,11.7360690162844
6,0,6,125000,0.7,-3,-0.009074,11.7360690162844
6,0,6,125000,0.7,-2,-0.002987,11.7360690162844
6,0,6,125000,0.7,-1,-0.000899,11.7360690162844
6,0,6,125000,0.7,0,-0.000117,11.7360690162844
6,0,6,125000,0.7,1,0.000672,11.7360690162844
6,0,6,125000,0.7,2,0.002771,11.7360690162844
6,0,6,125000,0.7,3,0.008874,11.7360690162844
6,0,6,125000,0.7,4,0.014822,11.7360690162844
6,0,6,125000,0.7,5,0.005734,11.7360690162844
6,0,6,125000,0.7,6,-0.020563,11.7360690162844
6,0,6,125000,0.7,7,-0.044862,11.7360690162844
6,0,6,125000,0.7,8,-0.060614,11.7360690162844
6,0,6,125000,0.7,9,-0.072657,11.7360690162844
6,0,6,125000,0.7,10,-0.083455,11.7360690162844
6,0,6,125000,0.7,11,-0.09247,11.7360690162844
6,0,6,125000,0.7,12,-0.100597,11.7360690162844
6,0,6,125000,0.7,13,-0.108169,11.7360690162844
6,0,6,125000,0.7,14,-0.115365,11.7360690162844
6,0,6,125000,0.7,15,-0.122298,11.7360690162844
6,0,6,125000,0.7,16,-0.129067,11.7360690162844
6,0,6,125000,0.7,17,-0.135697,11.7360690162844
6,0,6,125000,0.7,18,-0.142154,11.7360690162844
6,0,6,125000,0.7,19,-0.148758,11.7360690162844
6,0,6,125000,0.7,20,-0.15518,11.7360690162844
6,0,6,125000,0.75,-20,0.173377,11.7360690162844
6,0,6,125000,0.75,-19,0.165739,11.7360690162844
6,0,6,125000,0.75,-18,0.158303,11.7360690162844
6,0,6,125000,0.75,-17,0.150642,11.7360690162844
6,0,6,125000,0.75,-16,0.142755,11.7360690162844
6,0,6,125000,0.75,-15,0.134627,11.7360690162844
6,0,6,125000,0.75,-14,0.126223,11.7360690162844
6,0,6,125000,0.75,-13,0.117419,11.7360690162844
6,0,6,125000,0.75,-12,0.1082,11.7360690162844
6,0,6,125000,0.75,-11,0.098486,11.7360690162844
6,0,6,125000,0.75,-10,0.088087,11.7360690162844
6,0,6,125000,0.75,-9,0.076636,11.7360690162844
6,0,6,125000,0.75,-8,0.064211,11.7360690162844
6,0,6,125000,0.75,-7,0.048863,11.7360690162844
6,0,6,125000,0.75,-6,0.032471,11.7360690162844
6,0,6,125000,0.75,-5,0.016097,11.7360690162844
6,0,6,125000,0.75,-4,-0.000646,11.7360690162844
6,0,6,125000,0.75,-3,-0.011237,11.7360690162844
6,0,6,125000,0.75,-2,-0.005865,11.7360690162844
6,0,6,125000,0.75,-1,-0.001258,11.7360690162844
6,0,6,125000,0.75,0,-0.000117,11.7360690162844
6,0,6,125000,0.75,1,0.00103,11.7360690162844
6,0,6,125000,0.75,2,0.005665,11.7360690162844
6,0,6,125000,0.75,3,0.011,11.7360690162844
6,0,6,125000,0.75,4,0.00036,11.7360690162844
6,0,6,125000,0.75,5,-0.016331,11.7360690162844
6,0,6,125000,0.75,6,-0.032522,11.7360690162844
6,0,6,125000,0.75,7,-0.048681,11.7360690162844
6,0,6,125000,0.75,8,-0.063633,11.7360690162844
6,0,6,125000,0.75,9,-0.076227,11.7360690162844
6,0,6,125000,0.75,10,-0.087582,11.7360690162844
6,0,6,125000,0.75,11,-0.097992,11.7360690162844
6,0,6,125000,0.75,12,-0.107716,11.7360690162844
6,0,6,125000,0.75,13,-0.116906,11.7360690162844
6,0,6,125000,0.75,14,-0.125684,11.7360690162844
6,0,6,125000,0.75,15,-0.134098,11.7360690162844
6,0,6,125000,0.75,16,-0.142118,11.7360690162844
6,0,6,125000,0.75,17,-0.149871,11.7360690162844
6,0,6,125000,0.75,18,-0.157429,11.7360690162844
6,0,6,125000,0.75,19,-0.164871,11.7360690162844
6,0,6,125000,0.75,20,-0.172455,11.7360690162844
6,0,6,125000,0.8,-20,0.202174,11.7360690162844
6,0,6,125000,0.8,-19,0.194048,11.7360690162844
6,0,6,125000,0.8,-18,0.185492,11.7360690162844
6,0,6,125000,0.8,-17,0.176487,11.7360690162844
6,0,6,125000,0.8,-16,0.166969,11.7360690162844
6,0,6,125000,0.8,-15,0.15687,11.7360690162844
6,0,6,125000,0.8,-14,0.146143,11.7360690162844
6,0,6,125000,0.8,-13,0.134783,11.7360690162844
6,0,6,125000,0.8,-12,0.122805,11.7360690162844
6,0,6,125000,0.8,-11,0.110218,11.7360690162844
6,0,6,125000,0.8,-10,0.096944,11.7360690162844
6,0,6,125000,0.8,-9,0.082483,11.7360690162844
6,0,6,125000,0.8,-8,0.0681,11.7360690162844
6,0,6,125000,0.8,-7,0.057489,11.7360690162844
6,0,6,125000,0.8,-6,0.050274,11.7360690162844
6,0,6,125000,0.8,-5,0.044673,11.7360690162844
6,0,6,125000,0.8,-4,0.039531,11.7360690162844
6,0,6,125000,0.8,-3,0.027315,11.7360690162844
6,0,6,125000,0.8,-2,0.000406,11.7360690162844
6,0,6,125000,0.8,-1,-0.002635,11.7360690162844
6,0,6,125000,0.8,0,-0.000117,11.7360690162844
6,0,6,125000,0.8,1,0.002414,11.7360690162844
6,0,6,125000,0.8,2,-0.000764,11.7360690162844
6,0,6,125000,0.8,3,-0.028025,11.7360690162844
6,0,6,125000,0.8,4,-0.040219,11.7360690162844
6,0,6,125000,0.8,5,-0.045018,11.7360690162844
6,0,6,125000,0.8,6,-0.050167,11.7360690162844
6,0,6,125000,0.8,7,-0.057247,11.7360690162844
6,0,6,125000,0.8,8,-0.067549,11.7360690162844
6,0,6,125000,0.8,9,-0.081904,11.7360690162844
6,0,6,125000,0.8,10,-0.096256,11.7360690162844
6,0,6,125000,0.8,11,-0.109451,11.7360690162844
6,0,6,125000,0.8,12,-0.121976,11.7360690162844
6,0,6,125000,0.8,13,-0.133946,11.7360690162844
6,0,6,125000,0.8,14,-0.145173,11.7360690162844
6,0,6,125000,0.8,15,-0.155766,11.7360690162844
6,0,6,125000,0.8,16,-0.165771,11.7360690162844
6,0,6,125000,0.8,17,-0.175396,11.7360690162844
6,0,6,125000,0.8,18,-0.184313,11.7360690162844
6,0,6,125000,0.8,19,-0.192833,11.7360690162844
6,0,6,125000,0.8,20,-0.200799,11.7360690162844
6,0,6,125000,0.85,-20,0.26305,11.7360690162844
6,0,6,125000,0.85,-19,0.404023,11.7360690162844
6,0,6,125000,0.85,-18,0.39193,11.7360690162844
6,0,6,125000,0.85,-17,0.37965,11.7360690162844
6,0,6,125000,0.85,-16,0.36713,11.7360690162844
6,0,6,125000,0.85,-15,0.354344,11.7360690162844
6,0,6,125000,0.85,-14,0.341288,11.7360690162844
6,0,6,125000,0.85,-13,0.327975,11.7360690162844
6,0,6,125000,0.85,-12,0.31416,11.7360690162844
6,0,6,125000,0.85,-11,0.288965,11.7360690162844
6,0,6,125000,0.85,-10,0.230973,11.7360690162844
6,0,6,125000,0.85,-9,0.189335,11.7360690162844
6,0,6,125000,0.85,-8,0.156205,11.7360690162844
6,0,6,125000,0.85,-7,0.127842,11.7360690162844
6,0,6,125000,0.85,-6,0.104745,11.7360690162844
6,0,6,125000,0.85,-5,0.08822,11.7360690162844
6,0,6,125000,0.85,-4,0.077129,11.7360690162844
6,0,6,125000,0.85,-3,0.069664,11.7360690162844
6,0,6,125000,0.85,-2,0.060616,11.7360690162844
6,0,6,125000,0.85,-1,0.025085,11.7360690162844
6,0,6,125000,0.85,0,-0.00013,11.7360690162844
6,0,6,125000,0.85,1,-0.02584,11.7360690162844
6,0,6,125000,0.85,2,-0.061165,11.7360690162844
6,0,6,125000,0.85,3,-0.069933,11.7360690162844
6,0,6,125000,0.85,4,-0.077139,11.7360690162844
6,0,6,125000,0.85,5,-0.087891,11.7360690162844
6,0,6,125000,0.85,6,-0.103893,11.7360690162844
6,0,6,125000,0.85,7,-0.126094,11.7360690162844
6,0,6,125000,0.85,8,-0.153424,11.7360690162844
6,0,6,125000,0.85,9,-0.184958,11.7360690162844
6,0,6,125000,0.85,10,-0.223998,11.7360690162844
6,0,6,125000,0.85,11,-0.284341,11.7360690162844
6,0,6,125000,0.85,12,-0.313765,11.7360690162844
6,0,6,125000,0.85,13,-0.327661,11.7360690162844
6,0,6,125000,0.85,14,-0.340951,11.7360690162844
6,0,6,125000,0.85,15,-0.353982,11.7360690162844
6,0,6,125000,0.85,16,-0.366745,11.7360690162844
6,0,6,125000,0.85,17,-0.379247,11.7360690162844
6,0,6,125000,0.85,18,-0.391524,11.7360690162844
6,0,6,125000,0.85,19,-0.403141,11.7360690162844
6,0,6,125000,0.85,20,-0.261049,11.7360690162844
6,0,6,125000,0.9,-20,0.377486,11.7360690162844
6,0,6,125000,0.9,-19,0.366265,11.7360690162844
6,0,6,125000,0.9,-18,0.354664,11.7360690162844
6,0,6,125000,0.9,-17,0.342667,11.7360690162844
6,0,6,125000,0.9,-16,0.330252,11.7360690162844
6,0,6,125000,0.9,-15,0.317402,11.7360690162844
6,0,6,125000,0.9,-14,0.304081,11.7360690162844
6,0,6,125000,0.9,-13,0.290256,11.7360690162844
6,0,6,125000,0.9,-12,0.275888,11.7360690162844
6,0,6,125000,0.9,-11,0.260934,11.7360690162844
6,0,6,125000,0.9,-10,0.245344,11.7360690162844
6,0,6,125000,0.9,-9,0.22908,11.7360690162844
6,0,6,125000,0.9,-8,0.212112,11.7360690162844
6,0,6,125000,0.9,-7,0.194427,11.7360690162844
6,0,6,125000,0.9,-6,0.176071,11.7360690162844
6,0,6,125000,0.9,-5,0.157258,11.7360690162844
6,0,6,125000,0.9,-4,0.129737,11.7360690162844
6,0,6,125000,0.9,-3,0.093099,11.7360690162844
6,0,6,125000,0.9,-2,0.071765,11.7360690162844
6,0,6,125000,0.9,-1,0.044072,11.7360690162844
6,0,6,125000,0.9,0,-0.000305,11.7360690162844
6,0,6,125000,0.9,1,-0.044739,11.7360690162844
6,0,6,125000,0.9,2,-0.072136,11.7360690162844
6,0,6,125000,0.9,3,-0.093161,11.7360690162844
6,0,6,125000,0.9,4,-0.129675,11.7360690162844
6,0,6,125000,0.9,5,-0.157146,11.7360690162844
6,0,6,125000,0.9,6,-0.176014,11.7360690162844
6,0,6,125000,0.9,7,-0.194425,11.7360690162844
6,0,6,125000,0.9,8,-0.212139,11.7360690162844
6,0,6,125000,0.9,9,-0.229093,11.7360690162844
6,0,6,125000,0.9,10,-0.245311,11.7360690162844
6,0,6,125000,0.9,11,-0.260852,11.7360690162844
6,0,6,125000,0.9,12,-0.275748,11.7360690162844
6,0,6,125000,0.9,13,-0.290062,11.7360690162844
6,0,6,125000,0.9,14,-0.303836,11.7360690162844
6,0,6,125000,0.9,15,-0.317109,11.7360690162844
6,0,6,125000,0.9,16,-0.329916,11.7360690162844
6,0,6,125000,0.9,17,-0.342283,11.7360690162844
6,0,6,125000,0.9,18,-0.354236,11.7360690162844
6,0,6,125000,0.9,19,-0.365798,11.7360690162844
6,0,6,125000,0.9,20,-0.376979,11.7360690162844
6,0,6,250000,0.25,-20,0.122331,12.4292161968444
6,0,6,250000,0.25,-19,0.118734,12.4292161968444
6,0,6,250000,0.25,-18,0.115236,12.4292161968444
6,0,6,250000,0.25,-17,0.111858,12.4292161968444
6,0,6,250000,0.25,-16,0.108539,12.4292161968444
6,0,6,250000,0.25,-15,0.10513,12.4292161968444
6,0,6,250000,0.25,-14,0.101868,12.4292161968444
6,0,6,250000,0.25,-13,0.098345,12.4292161968444
6,0,6,250000,0.25,-12,0.094415,12.4292161968444
6,0,6,250000,0.25,-11,0.089041,12.4292161968444
6,0,6,250000,0.25,-10,0.083084,12.4292161968444
6,0,6,250000,0.25,-9,0.073428,12.4292161968444
6,0,6,250000,0.25,-8,0.052561,12.4292161968444
6,0,6,250000,0.25,-7,0.01247,12.4292161968444
6,0,6,250000,0.25,-6,-0.00365,12.4292161968444
6,0,6,250000,0.25,-5,-0.002371,12.4292161968444
6,0,6,250000,0.25,-4,-0.001329,12.4292161968444
6,0,6,250000,0.25,-3,-0.000813,12.4292161968444
6,0,6,250000,0.25,-2,-0.000501,12.4292161968444
6,0,6,250000,0.25,-1,-0.000299,12.4292161968444
6,0,6,250000,0.25,0,-0.000147,12.4292161968444
6,0,6,250000,0.25,1,5e-06,12.4292161968444
6,0,6,250000,0.25,2,0.000208,12.4292161968444
6,0,6,250000,0.25,3,0.000521,12.4292161968444
6,0,6,250000,0.25,4,0.00104,12.4292161968444
6,0,6,250000,0.25,5,0.002089,12.4292161968444
6,0,6,250000,0.25,6,0.00417,12.4292161968444
6,0,6,250000,0.25,7,-0.011993,12.4292161968444
6,0,6,250000,0.25,8,-0.052597,12.4292161968444
6,0,6,250000,0.25,9,-0.072999,12.4292161968444
6,0,6,250000,0.25,10,-0.083515,12.4292161968444
6,0,6,250000,0.25,11,-0.088991,12.4292161968444
6,0,6,250000,0.25,12,-0.094027,12.4292161968444
6,0,6,250000,0.25,13,-0.098233,12.4292161968444
6,0,6,250000,0.25,14,-0.101437,12.4292161968444
6,0,6,250000,0.25,15,-0.10497,12.4292161968444
6,0,6,250000,0.25,16,-0.108053,12.4292161968444
6,0,6,250000,0.25,17,-0.111421,12.4292161968444
6,0,6,250000,0.25,18,-0.114787,12.4292161968444
6,0,6,250000,0.25,19,-0.11822,12.4292161968444
6,0,6,250000,0.25,20,-0.121769,12.4292161968444
6,0,6,250000,0.35,-20,0.123937,12.4292161968444
6,0,6,250000,0.35,-19,0.120082,12.4292161968444
6,0,6,250000,0.35,-18,0.116353,12.4292161968444
6,0,6,250000,0.35,-17,0.112675,12.4292161968444
6,0,6,250000,0.35,-16,0.109126,12.4292161968444
6,0,6,250000,0.35,-15,0.105564,12.4292161968444
6,0,6,250000,0.35,-14,0.101858,12.4292161968444
6,0,6,250000,0.35,-13,0.098141,12.4292161968444
6,0,6,250000,0.35,-12,0.093773,12.4292161968444
6,0,6,250000,0.35,-11,0.088671,12.4292161968444
6,0,6,250000,0.35,-10,0.082014,12.4292161968444
6,0,6,250000,0.35,-9,0.071308,12.4292161968444
6,0,6,250000,0.35,-8,0.055577,12.4292161968444
6,0,6,250000,0.35,-7,0.018383,12.4292161968444
6,0,6,250000,0.35,-6,-0.004687,12.4292161968444
6,0,6,250000,0.35,-5,-0.003453,12.4292161968444
6,0,6,250000,0.35,-4,-0.001859,12.4292161968444
6,0,6,250000,0.35,-3,-0.001072,12.4292161968444
6,0,6,250000,0.35,-2,-0.000615,12.4292161968444
6,0,6,250000,0.35,-1,-0.000331,12.4292161968444
6,0,6,250000,0.35,0,-0.000126,12.4292161968444
6,0,6,250000,0.35,1,7.8e-05,12.4292161968444
6,0,6,250000,0.35,2,0.000363,12.4292161968444
6,0,6,250000,0.35,3,0.000822,12.4292161968444
6,0,6,250000,0.35,4,0.001612,12.4292161968444
6,0,6,250000,0.35,5,0.003214,12.4292161968444
6,0,6,250000,0.35,6,0.004431,12.4292161968444
6,0,6,250000,0.35,7,-0.018981,12.4292161968444
6,0,6,250000,0.35,8,-0.055982,12.4292161968444
6,0,6,250000,0.35,9,-0.072614,12.4292161968444
6,0,6,250000,0.35,10,-0.082213,12.4292161968444
6,0,6,250000,0.35,11,-0.088549,12.4292161968444
6,0,6,250000,0.35,12,-0.093448,12.4292161968444
6,0,6,250000,0.35,13,-0.097694,12.4292161968444
6,0,6,250000,0.35,14,-0.101615,12.4292161968444
6,0,6,250000,0.35,15,-0.105249,12.4292161968444
6,0,6,250000,0.35,16,-0.108789,12.4292161968444
6,0,6,250000,0.35,17,-0.112347,12.4292161968444
6,0,6,250000,0.35,18,-0.115961,12.4292161968444
6,0,6,250000,0.35,19,-0.119639,12.4292161968444
6,0,6,250000,0.35,20,-0.123457,12.4292161968444
6,0,6,250000,0.45,-20,0.127157,12.4292161968444
6,0,6,250000,0.45,-19,0.12325,12.4292161968444
6,0,6,250000,0.45,-18,0.118981,12.4292161968444
6,0,6,250000,0.45,-17,0.114763,12.4292161968444
6,0,6,250000,0.45,-16,0.110964,12.4292161968444
6,0,6,250000,0.45,-15,0.106982,12.4292161968444
6,0,6,250000,0.45,-14,0.102746,12.4292161968444
